2026-04-05 03:31:16 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:58 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:33:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | INFO     | API_CLIENT | Enviando Status de online para Api.
2026-04-05 18:33:59 | INFO     | SENSOR_POOL | Descoberta de sensores iniciada
2026-04-05 18:33:59 | DEBUG    | API_CLIENT | Requisitando sensores da API
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:33:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | API_CLIENT | Sensores retornados com sucesso
2026-04-05 18:34:00 | INFO     | SENSOR_WORKER | Atualizando parâmetros do sensor
2026-04-05 18:34:00 | DEBUG    | SENSOR_POOL | Sensor 1 atualizado: {}
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | INFO     | API_CLIENT | Enviando Status de online para Api.
2026-04-05 18:34:06 | INFO     | SENSOR_POOL | Descoberta de sensores iniciada
2026-04-05 18:34:06 | DEBUG    | API_CLIENT | Requisitando sensores da API
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:06 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | API_CLIENT | Sensores retornados com sucesso
2026-04-05 18:34:07 | INFO     | SENSOR_WORKER | Atualizando parâmetros do sensor
2026-04-05 18:34:07 | DEBUG    | SENSOR_POOL | Sensor 1 atualizado: {}
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:07 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:08 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:09 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:10 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:11 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:12 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:12 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:12 | DEBUG    | MQTT | Publicando em plant_monitor/1/MOCK (102 bytes)
2026-04-05 18:34:12 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:12 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 18:34:12 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
